###    1  2  3  4  5  6  7  8  9 10   11 12 13 14 15 16 17 18 19 20   21 22 23 24 25 26 27 28 29 30   31 32 33 34 35 36 37 38 39 40   
###   41 42 43 44 45 46 47 48 49 50   51 52 53 54 55 56 57 58 59 60   61 62 63 64 65 66 67 68 69 70   71 72 73 74 75 76 77 78 79 80   
 38a   0  0  7  7  7  9  7  8  9  7    9 10  7  6  9  9 12  7  8  8    8  8  6 10  9  7  6  6  8  8    8  8 10 11  8  7 10  7  8  9   
 38b  11  9  9 10  8 12  7  7 10  8    8  7  8  9  8 10  9  8  8  9    7 10  9  7 14  8  7  8  8  8    8  8  9  9 11 10  0  0  0  0   
 39a   0  0  7  9  7  9  8  8  7  7    9  9  5  8  9  7  7  9  9  6    8 11  8  8  8  9 10  9  8  9    6  8  7  7  9 12  8  7 10  8   
 39b  10 11  9 11  9  8  9  6 10  6    9  6  8  8  8  7  7 11  9  8   10 10 10  8  9  9  8  9  9  7    8  7  8  8  8  9  0  0  0  0   
 40a   0  0  9  7  8 12  8  7  9  9    8  9  7  8 10  9  8  8  9  7    7 10  9  9  9  9  7  9  8  9   10  7  9 10  8  8  9 10  9  8   
 40b   9  8  8  9 10  8  8  6  8  7    7  8  7  9  9  8  8  8 10  7    9  8  8  9  8  9 10  8  9  9    8 11  7  9  8  8  0  0  0  0   
 41a   0  0  7  6  8  8  9  8  8  6    9  8  8  8  9  8  7 10 10  7    7  8  7  7  9 10  8  8  9 12    7  9  9  9 10  6 10  6  8 10   
 41b  10 11  8 11  8  9  6  9  8  9   11 10  9 10  8 11  8  8  9  9   10  8  8  9  9  7  7  8  8  9    8  7  7 11  7  9  0  0  0  0   
 42a   0  0  8  8  9  9  7 10  9 10    8  8  6  6  7  9  6  9  7  9    7 10  8  7  8  9  7  8 10 10    9  9 10  9 10  7  8  9  9  7   
 42b   7  8 10  7  9 10  7  8 10  8    6  7  8  7  9  8  9 10 10  8    8  9  7  9  7  8  9 10  8  9    8  8  9 10  7  9  0  0  0  0   
 43a   0  0  5  6  8  8  9  8  8  9    8  8  7  5  6  7  7  9 10 10    8 10  7  6  9 10  7  8  9  9    6  7  9  8  9  9  8 12  9 11   
 43b   9 10  9  8 10  9  8  9  7  7    7  7  9  9 10 11  9  8  8  9    9  9 11 10  9  8  8  7  7  9    8  8  9  8  9  8  0  0  0  0   
 44a   0  0  8  8  8  8  8  7  7  9    8  7  8  6  7  7  9  9  9  9    8 10  8  8 10 10  6  9 10  9    7  7  9  9  9  9  9  9 11  8   
 44b  10  9 11 10 10  7 11  8  9 11    9  7  9  9  7  8  9  9 10  8    9 11 10 10  8  8  8 10  7  8    8 10  7  9 11  7  0  0  0  0   
 45a   0  0  8  8  9  8  9  8 10  8    9  7  9  8  8  8 10  7  8  8    8  9  8  8  8  8  6  7  8  9    9  8  7 12  9  8  7  8  9 10   
 45b   9  9 10 10  8  7  8  7  8  9    7 10  9  9  7  9  9  7  8  9    7  9  9  8  7  7  8  9  9  9   10  8  9  9  8  8  0  0  0  0   
 46a   0  0  6  9 10  8  7  8  9  7    6  8  7  7 10  8  8  7 10 10    9  9  7 10  9  8  9  7  9 10    9  8 10  9  9  8  8  8 11  8   
 46b   7  8  9 10  8  6 10  9  7  8    7  8  6 10  7  9  8  9  9 10    8  8  9 11  9  9  9  9  7  8    7  7  9  9  9  8  0  0  0  0   
 47a   0  0  8  7 10  8 11  8  6  7    7  8  8  8 11  7 10  8  8  8    7  8  7  7  9  9  7  9  9  8    7  7  8 10  8  8  9 11  9 12   
 47b   9 11  9  8  8  9  7  9 11 10    9 10  8 12  7  9 10  9 11  7    9  8  9 11  9  7  8 10  7  6   12  9  8  8  9  8  0  0  0  0   
 48a   0  0  7  7  8  8  8  9  6  8    9  8  7  7  8  9  8  7  8 11    6  9  7  6 11  8  8  6  7  8    6  9  8 10  8  7  8  9  9  8   
 48b  10  8  9  8  7  9  9 11  8  8    8  7  9  9 10  8  6  9  7  9   10  8 10  9  8  8 11  8  9  8    9  9  8  8 11 11  0  0  0  0   
 49a   0  0  7  6 11  8  8  7  7  9    9  7  7  6  9  7  7 10  8  8   10  8  9  7 11  8  8  6  8 11    7  9  8 10  8  8  8  9  8  8   
 49b   9  7  9  8  8  9  7  9 11  9    7  7  9  9 10  9  9  9  8  8    9  9 10 10 10  8  9 10  9 11    8 10  7 11  8  8  0  0  0  0   
 50a   0  0  7  8 10  9  8  9  6  8   10  8  6  7  8  7  9  8  7  9    6 10 10 10  8  8  7  7  8 10    8  8  9  9 10  9  9  9  7  8   
 50b   8  9  9 11  8  9  7  7  9  8    9  7 12  9 11  7  9  8  8  8   12  7 10 10  8  7  7 10  8 10    9  9 10  8  7 10  0  0  0  0   
 51a   0  0  9  8  9 10  8  6 10  9    8  9  7  8  8  8  7 10  8  9    7  9  8  9  9  7 10  6  8 10   10  8  9  9 10  9  9  8 10  7   
 51b  10  8 10  7  9  9  8  9  6 10    8  8  8  7  9 10  8  9  9  9   10  9  8  8  7  9  9  8 12 12    9  6  9  7  8 10  0  0  0  0   
 52a   0  0  7  6  6  8  7  7  9  8    8  8  8  6  7  8  9 10  8  8    6  8  6  6  8 10  7  8  8 10    7  6  8  7  6 11 10  9 10  9   
 52b  11  8  8  9  8  8  7 12  7  8    8  8  8 11  9  9  9  9 10  9    9 10 10  7  7 10  8  8  8  9    7  6  9  7  7  9  0  0  0  0   
 53a   0  0  5  8 10  8 10  8  9  9    9  7  6  7  7  8  8  8  8  9   10  8  7  7  8  9  7  7  8  8    7  9  9  9  9  6 10  9  9  9   
 53b   8  9 10  9  8 10  9  8  8  6    8  8 11 12 10 10  9  9 10  8    7 11  8  8 10  7  6 11  8  8   11  9  8  8  9  9  0  0  0  0   
 54a   0  0  7  9  9 13  9  8  9  9    7  7  7  8  7  8  8  8  9  9    9  9  7  9  9  8  7  7  8  8    8  7  7  9  7  9 10 11  9  8   
 54b   7  9  9 11  8  7  7  9  8  9    8  8  8  9  8  8 10  8  8 11    9  8  8  8  7  7  7  9  9  8   10  8 11  7  8  9  0  0  0  0   
 55a   0  0  8  9  7  8 10  7 10  8   10  8  8  7  7  9  7  7  8  9    9  9  9  7  8  8 10  6  8  8   13  7 11  9  7  9  9  9  9  9   
 55b   9 10  8  8  7  8  7  7  7  7    7  7  7  8  9  9  8  8  8 10    8  9  8  9  9  9  9  7  7  7    9  8  8  8  9  7  0  0  0  0   
 56a   0  0  6  8  9  9  9  9  7  9    6  9  9  6 10 11  8  7  7 10    7 10  8  8  7  9  6  8 11  8    7  8 12  9  7  6  8 10  9  8   
 56b  11 10  9 10 12 10  7  7  8  7    7  8  8  7 10 10  8 11 10  9    9  9  8 10  7 10  8  8 10  8   10  9 10  9  9 11  0  0  0  0   
 57a   0  0  8  7  8  8  9  8  9  8   10  8  8  8  9  8  7  8  8  9    9  8 10 10  6  8 10  7 10 11    8  8  9 10 10  8  9 10 10  8   
 57b   9 10  8  9  8  9  8 11  6  7    6 10  8  9  9  9  9  9  8  8   10  9  7  9  8  9 11  8 10 10    7 10 10  9 11  8  0  0  0  0   
 58a   0  0 10  7  8  9  9  9  8  7    7  8  8  9  8  8  7 10  7  7    9 11  7  8 10  9 11  8  9 10    6  6  9  9  9 10  9  9 10  8   
 58b  11 10  7 13  9  9  7  7  8 11   11  8 12  8 10  7  7  7  8 10    8 11  8 11  7  9  7  7  9  8    9  9  9 10 10  8  0  0  0  0   
 59a   0  0 10  7  8  8  8  6 11  8    7 11  8  7  8  8  9  9  9 10    7  8  7  8  7  7  7  8  7  9    7  7  9  7  8  7 10  9  9  9   
 59b  11 11  7 13  6  9  8  7  7  8    7  7  7 10  9  8 10  9  7  9    7  9  9 10  9 11  9  9 10  8   10  9  8  8  9  8  0  0  0  0   
 60a   0  0  6  8  9  8  6  8  8  9    7  7  8  7  7  6 11  8  9  7    9  9  9  8  9  7  8  8  6 10    6 10  7 11  5 10  9  8  9  8   
 60b   8 10  7  9  8 11  8 10  8  8    9  8  9 10 10  8  7  9  8 10   10 10  8  8 10  8  7  7  7 11    8  8  8  9  8  9  0  0  0  0   
 61a   0  0 10  7  8  7  8  9  7  8    8  9  8  9 10  9  8  7  8  7   11  8  8  8 10  8  8  7 11  7    8  8 10  8  9  8 12  8  9  8   
 61b   9  9  9  8  8  7  9  8  8  9    7  8  8  9  7  9  8 10  8 10    8  7  8  9  6  7  9  8  8  9    8 10  9 10  9 10  0  0  0  0   
 62a   0  0  6  9 11  7  8  8  8  7    7  7  7  7  7  8  7  8  9 11    7 10  9  8 10  8  7  8  9  9    8  7  8  8  9  6 11  7  9 10   
 62b   8  9  9 10  8  7  8  9 10  7    8  8  7  8  9  8  9  8 10 10    7  7  9  8  9  7  9 10  6  9    9 10 10  7  9 10  0  0  0  0   
 63a   0  0  8  7  7  7  6  6 10  9    9  6  8  7 12  7  7  9  9  8    9 10  8  8  9  7  8  8  8 10    9  6  8  7  7  8  8  9  8  8   
 63b   9  9 11  9  6  6  7 10  9  8    8  7  9 10 10  9  8 11  9  7   14  9  7  8  7  9  8 10  8  7    7  9  8 10  8  8  0  0  0  0   
 64a   0  0  7  9 10  8  8  7 11 10    7  7  8  7  8  9 11  6  8  9    9  7  7  6  9  9 11  6  9 10    8  6  9 11  8  8  8  8 10  9   
 64b  11 11  9 10 10  7  8  9  9  8    7  9 10 11  8  8 11  8  7  9    9  7  8 10  9  9  9 10  6 11    9  8  7 10  9  8  0  0  0  0   
 65a   0  0  6  8  8  7 11  9 10  9    9 10  9  8 10  8  9  8  9  9   10  7  7  9  8 10  8  7  8  8   10  8  8 11 11  6  8 11  8  7   
 65b   8  9 11  8  8  8  8  9  9  8   11  8  8  9 11  9  8  9 10  8    7  9  8  8 10  9  8  8  9  9    9  9  8  9  8 10  0  0  0  0   
 66a   0  0  6  9  7 10 10  8  8  8    8 10  8  9  8  9  8  8  8  7    8  9  6  9  7 11  9  8  9  6    8  8 11  8 10  9  9  9  8  8   
 66b   7  8 10  8 10  9  8  8  7  9    8  7 10  8 10  7  8  8 10  7    9  9  7 10  9  8  8  9  7  9    8  8 10  9  8  9  0  0  0  0   
 67a   0  0  8  9  9 11  8  8  8  7   10  8  8  8  6  8  8  7  8  7    8  9  8  9  9  7  6  7 10 13    9  6  9  9  7  8 11 10 11  7   
 67b   9  9  8  8  9  8  8 10  9  9    8  6  8  7  9 10  7  8 10 10    9  8 10 10  9  8  8 10  7  9    9 10  7  8  7  6  0  0  0  0   
 68a   0  0  7  9  9  7  9  7  7  8    9 10  8  8  7  9 10  7  7  9    7 10  9  7  7  9  8  8 11  9    9  8  9  9 14  8  8  8 10  8   
 68b   9 11  8  7  8  9  6 10  9  9    8  8 10 10  9 10  9  8  8  6    8 11  7 11  7  7 10  8  9  8    8  8  9  9  8  7  0  0  0  0   
 69a   0  0  8  8  8  8  7  8  7  8    8 11  7  7  8  8  7  8  9  8    9  8  6  8  7  7  7  8 11  9    6  8  8  8  8 12 13 10  8  8   
 69b   9  9  9  7  6 12  7 10  7  7    8  7  8 11 11 10  9  9 11  7    7  8  9 10  9  8  8  9 10  9    6  8  9 10 11 10  0  0  0  0   
 70a   0  0  8  8 10  9  8  8  9  9    8  8  8  8 10  7 10  8  9 10    9  8  7  8  7  9  8  8 10  7    9  6  8  9 10  9 10 10  9 11   
 70b   8 10 10  8  8  8 10  7  7  8    8  8  8 10  6 10  8  9  9  9    9 10 10  8  8  8  7 12  8  9    9 12  9 10 10  8  0  0  0  0   
 71a   0  0  7  8 12  8  8  6  8  8   12  8  7  7  9  9  8 10  7  8    8  9  7  6  7  8  7  7  7  9    7  9  9  8  9 10 11  9  9  9   
 71b   0  8  9  9  9  8  6  8  8 10    7  8  9  9 10  9 10 10  7 10    7  8  9 10  7 10  9  9  9  7    8  9  7  9  7  9  0  0  0  0   
 72a   0  0  7  7  9  7  7 10  8  8    7 10 10  8 11  9 11  8  8  9    8  9  9 10  8 10  6  9  9 10    8  8  9  9  9  9 11  9  9 10   
 72b   8 10  7 10  8 10  8 13  9 10    8  6  9  9  9 10  7  9  7  7    9 10 10  9 10  9  8  7 10  9   10  7  8 10 10  9  0  0  0  0   
 73a   0  0  8  8 10  7 10 10 10  7    7  7  7  8  9  9  9  8  7  6   10  7  7  8 10  9  8  8  8  8    9  8  7 11  8  8  9  9 10  8   
 73b   9  8  7  8  9 10 10  7  9  8    9  8  7 10 11 10  9 10  8  8    9 10  8  9 10  8 10 11 11  9   11 10  7  9  9  8  0  0  0  0   
 74a   0  0  8  7  9  8  9  7  8  6   15  7  8  8  8 10  9  9  8  8    8  8  8  9  7  6 10  7  7  8   10  9 10  9  7  8  9  8  8 11   
 74b  10  9  8 11  9  9  7  8  8  8    7 10 10  9  9  9 11 10 10 10   10  8  9  6  9  8  8 10  9  8    7  8  8  8 10  8  0  0  0  0   
 75a   0  0  7  6  8 11  8  8  8  8    8  8  9  8  8  8  8  9  9  8   10  8  7  9  9  8  8  7  8 10    9 11  8  8  8  7 10  8  9 10   
 75b  11 11  8 10  8  7  9  8  7  9    8  8 11 10  9  9  8  8  8  9    9  8  9  7 11  7  8  8  8 11    9  7  8  8  9 12  0  0  0  0   
 76a   0  0  6  7  9 11  9  9  9  8    8  7  9  9  7  8 12  6 10  7    8  9 10  7  7  9  8  9  8 10    8  9 10  9  8  7 10 10  9  9   
 76b   8 11  8  9  8  8  7  8  7 11    8 10  9 11  7 10  8  7  9  9    9  8  8  9 10 10  6  8  9  9   11 10 10  9  8 10  0  0  0  0   
 77a   0  0  9  9  8  8  8 10  8  6    9  7  8  9  9  8 10  9  8  9   10  8  8  7 10  9 10  8  9  9    8  7  9 10  8  8  8  9 10  9   
 77b  12  8 10  8  7  7  8  7  8  8    9  5 11  9  8  8 10  7  8  9    7 11  7  9  9  7 10  9  9  9    7  6  8  8  8 10  0  0  0  0   
 78a   0  0 10  8 11 10  8  7  8  8    7  7  6  8  9  7  9  8  7  9    8  9  8  8  9  7  9  7 10 11    7  8 11 12  8  8  9  7 10  9   
 78b   9 11 10  8  9  6  8  7  7  8   10  6  7  9 11  6 10 10  9  9    8  7 10  9  9  6  8  7  8  8   10  9  9  9  8  8  0  0  0  0   
 79a   0  0  9  7  8  9  8  6  8  7    9 10  8  7  8  9  7  9  9  8    7  8  7  7  7  9  7  8  8 10    9  7  8  9  7  8  9  9  8  8   
 79b   9 11  9  7  7  9 10  9  8  9    7  8 10 10 10  8  9 11  8 10   10 10  8  7 11  9  9 10  9  8    7  8  7  8 11  8  0  0  0  0   
